	SamID	Number	chrom	loc.start	loc.end	seg.median	seg.sd	num.mark	Call	subsegment	segment	AvgBAF
34653	CL246	246	5	148019090	177323655	-0.018207024	0.161893358	6902	N02.BalHet	9	246.5.9	0.491419749
34654	CL246	246	5	177327743	177417661	-0.159072	0.212357081	28	N01.Homozygous	10	246.5.10	0.412094382
34655	CL246	246	5	177420219	177650995	-0.043969855	0.146997112	80	N02.BalHet	11	246.5.11	0.494910307
34656	CL246	246	5	177651123	177654074	-0.7324355	0.512517444	5	N01.Homozygous	12	246.5.12	0.461636518
34657	CL246	246	5	177657882	180837061	-0.0312645	0.167271527	773	N02.BalHet	13	246.5.13	0.497008878
34658	CL246	246	6	34571	25568657	-0.008540193	0.162083246	7265	N02.BalHet	1	246.6.1	0.486233266
34659	CL246	246	6	25570803	25997685	0.006701504	0.156782912	164	N02.Homozygous	2	246.6.2	0.479221418
34660	CL246	246	6	26001484	29849317	-0.012151088	0.263663351	880	N02.BalHet	3	246.6.3	0.494747342
34661	CL246	246	6	29849747	30405484	-0.029716801	0.341521628	761	N02.Homozygous	4	246.6.4	0.485807964
34662	CL246	246	6	30407054	65939072	-0.020438268	0.199717173	10179	N02.BalHet	5	246.6.5	0.489258678
34663	CL246	246	6	65943201	66492264	0.09917895	0.20263705	125	N03.Homozygous	6	246.6.6	0.475696861
34664	CL246	246	6	66495423	106681585	0.048809188	0.175567788	8133	N02.BalHet	7	246.6.7	0.488399785
34665	CL246	246	6	106683679	109046973	-0.377871134	0.212007039	531	N01.Homozygous	8	246.6.8	0.492460994
34666	CL246	246	6	109048086	142602000	0.029487204	0.167278787	6755	N02.BalHet	9	246.6.9	0.49173305
34667	CL246	246	6	142605910	143560788	0.022435881	0.163356672	175	N02.Homozygous	10	246.6.10	0.487354286
34668	CL246	246	6	143564955	143586340	-0.4240183	0.260119951	5	N01.Homozygous	11	246.6.11	0.5
34669	CL246	246	6	143592887	170845877	-0.001180686	0.167930683	7692	N02.BalHet	12	246.6.12	0.489832332
34670	CL246	246	7	37124	141322	-0.1247445	0.271894523	17	N02.Homozygous	1	246.7.1	0.030868505
34671	CL246	246	7	149081	1273810	-0.041164675	0.190966259	134	N02.BalHet	2	246.7.2	0.068227908
34672	CL246	246	7	1278335	1287202	-0.4836065	0.335577989	7	N01.Homozygous	3	246.7.3	0.5
34673	CL246	246	7	1290493	53142182	0.010275415	0.16858684	13821	N02.BalHet	4	246.7.4	0.489327254
34674	CL246	246	7	53144677	53176818	-0.523639	0.360193717	6	N01.Homozygous	5	246.7.5	0.355457972
34675	CL246	246	7	53181697	101938315	0.019249902	0.169970678	8366	N02.BalHet	6	246.7.6	0.488989434
34676	CL246	246	7	101950052	102050731	-0.1987057	0.145996203	25	N01.Homozygous	7	246.7.7	0.460541339
34677	CL246	246	7	102052702	102723645	-0.029723255	0.160852663	78	N02.BalHet	8	246.7.8	0.479658899
34678	CL246	246	7	102735276	102953131	0.02800068	0.130636977	57	N02.UnbalHet	9	246.7.9	0.41218637
34679	CL246	246	7	102954911	102977594	-0.20950195	0.105014487	8	NoCall	10	246.7.10	0.473590786
34680	CL246	246	7	102978076	109965784	0.015748068	0.160574069	1561	N02.BalHet	11	246.7.11	0.484297449
34681	CL246	246	7	109966186	109972221	-4.33778	3.628991263	5	DoubleLoss	12	246.7.12	0.45983476
34682	CL246	246	7	109979397	149153299	0.01446534	0.181130036	7554	N02.BalHet	13	246.7.13	0.490616698
34683	CL246	246	7	149157566	149167147	-0.7740076	0.522663249	5	N01.Homozygous	14	246.7.14	0.464337736
34684	CL246	246	7	149170071	154681092	-0.01286033	0.156217969	1360	N02.BalHet	15	246.7.15	0.489263642
34685	CL246	246	7	154688930	154704599	-0.4026793	0.118310434	7	N01.Homozygous	16	246.7.16	0.481680185
34686	CL246	246	7	154709667	158037453	-0.04261018	0.162455477	913	N02.BalHet	17	246.7.17	0.490736006
34687	CL246	246	7	158054641	158193566	0.03392179	0.176155468	35	N02.UnbalHet	18	246.7.18	0.490928858
34688	CL246	246	7	158197728	158812247	-0.035398231	0.182650893	121	N02.Homozygous	19	246.7.19	0.496919815
34689	CL246	246	8	52041	4625446	-0.00829871	0.170265996	2598	N02.BalHet	1	246.8.1	0.475912012
34690	CL246	246	8	4626114	4708927	0.04824322	0.181151274	124	N02.Homozygous	2	246.8.2	0.454421845
34691	CL246	246	8	4710455	12305421	-0.04449078	0.166828222	2496	N02.BalHet	3	246.8.3	0.489981593
34692	CL246	246	8	12315934	12570457	-0.2190014	0.345936619	36	N01.Homozygous	4	246.8.4	0.489293952
34693	CL246	246	8	12578733	17624932	0.028013028	0.179584025	2232	N02.BalHet	5	246.8.5	0.490473503
34694	CL246	246	8	17625071	17629409	-0.3951772	0.184934443	6	N01.Homozygous	6	246.8.6	0.48795698
34695	CL246	246	8	17630601	39350791	-0.036123714	0.168583248	5079	N02.BalHet	7	246.8.7	0.487781267
34696	CL246	246	8	39356825	39497557	-0.3140931	0.497695566	19	N01.Homozygous	8	246.8.8	0.489373556
34697	CL246	246	8	39509376	43243578	-0.016654417	0.181677538	669	N02.BalHet	9	246.8.9	0.492198444
34698	CL246	246	8	43243823	47339255	0.02345451	0.194004037	107	N02.Homozygous	10	246.8.10	0.469831261
34699	CL246	246	8	47343519	86717022	0.01868916	0.166290167	7365	N02.BalHet	11	246.8.11	0.488347838
34700	CL246	246	8	86734603	86935505	-0.1233188	0.173395464	21	N01.UnbalHet	12	246.8.12	0.439175963
34701	CL246	246	8	86938104	91639538	0.059148652	0.167295103	827	N02.BalHet	13	246.8.13	0.489848324
34702	CL246	246	8	91652137	91725644	-0.2900247	0.161367563	7	N01.Homozygous	14	246.8.14	0.477289797
34703	CL246	246	8	91726143	125905516	0.013640453	0.167831661	6830	N02.BalHet	15	246.8.15	0.492944797
34704	CL246	246	8	125906763	126414258	0.013160696	0.174238178	101	N02.Homozygous	16	246.8.16	0.49162968
34705	CL246	246	8	126416108	137747933	-0.028475225	0.17915118	2992	N02.BalHet	17	246.8.17	0.491115927
34706	CL246	246	8	137757137	137945584	-0.361241981	0.212447141	111	N01.Homozygous	18	246.8.18	0.481606167
34707	CL246	246	8	137946524	137979397	0.09376454	0.17856146	11	N03.UnbalHet	19	246.8.19	0.495356639
34708	CL246	246	8	137982506	141182422	-0.012622478	0.158481094	974	N02.BalHet	20	246.8.20	0.491085608
34709	CL246	246	8	141182898	141189852	-0.5124478	0.374028172	5	N01.Homozygous	21	246.8.21	0.5
34710	CL246	246	8	141197539	146264218	-0.037233307	0.163096047	1092	N02.BalHet	22	246.8.22	0.494509844
34711	CL246	246	9	36587	6685472	-0.020279355	0.167864757	2466	N02.BalHet	1	246.9.1	0.477008985
34712	CL246	246	9	6685986	6694772	-4.69734	3.042672794	5	DoubleLoss	2	246.9.2	0.433948299
34713	CL246	246	9	6705730	10947549	0.043184417	0.170213115	1716	N02.BalHet	3	246.9.3	0.486665888
34714	CL246	246	9	10952971	14328470	0.019767615	0.183527113	1008	N02.UnbalHet	4	246.9.4	0.48553268
34715	CL246	246	9	14332890	17889606	-0.042093373	0.163617722	1167	N01.UnbalHet	5	246.9.5	0.482885915
34716	CL246	246	9	17892936	17908806	-5.640141	4.391849512	5	DoubleLoss	6	246.9.6	0.468120388
34717	CL246	246	9	17912697	22531137	-0.05894229	0.175589965	1366	N01.UnbalHet	7	246.9.7	0.483751886
34718	CL246	246	9	22534004	26499378	0.010737549	0.17744521	930	N02.UnbalHet	8	246.9.8	0.483000392
34719	CL246	246	9	26501835	28140675	-0.03973701	0.171476786	574	N01.UnbalHet	9	246.9.9	0.475719168
34720	CL246	246	9	28142658	32451331	0.008897182	0.176925397	1012	N02.UnbalHet	10	246.9.10	0.481505209
34721	CL246	246	9	32455770	44708655	-0.090833512	0.251461876	1535	N02.BalHet	11	246.9.11	0.485592585
34722	CL246	246	9	44719629	69356212	-0.109882413	0.484757815	161	N02.Homozygous	12	246.9.12	0.472566589
34723	CL246	246	9	69387320	70044922	-0.1580597	0.146809384	14	N01.Homozygous	13	246.9.13	0.42577611
34724	CL246	246	9	70076557	76961327	-0.006184683	0.207483576	1470	N02.BalHet	14	246.9.14	0.488982808
34725	CL246	246	9	76969964	80561456	-0.06640661	0.168642511	954	N01.UnbalHet	15	246.9.15	0.488909345
34726	CL246	246	9	80562339	88276811	-0.0170894	0.161803851	1833	N02.BalHet	16	246.9.16	0.486796328
34727	CL246	246	9	88279296	89910321	-0.07471693	0.159747913	465	N01.UnbalHet	17	246.9.17	0.481426034
34728	CL246	246	9	89910535	90752686	-0.07375529	0.153399455	144	N02.Homozygous	18	246.9.18	0.48501219
34729	CL246	246	9	90752854	103712688	-0.07142161	0.164958436	2739	N01.UnbalHet	19	246.9.19	0.484492401
34730	CL246	246	9	103713366	106603258	0.010574516	0.165528058	745	N02.UnbalHet	20	246.9.20	0.480782644
34731	CL246	246	9	106604287	128553407	-0.070441774	0.159819713	5630	N01.UnbalHet	21	246.9.21	0.488867582
34732	CL246	246	9	128555745	128561879	-6.787235	3.249041654	5	DoubleLoss	22	246.9.22	0.46372019
34733	CL246	246	9	128563728	132486223	-0.092442374	0.156577471	778	N01.UnbalHet	23	246.9.23	0.487074586
34734	CL246	246	9	132508277	140225046	-0.05696038	0.162522212	1910	N02.BalHet	24	246.9.24	0.484702606
34735	CL246	246	10	59083	94263344	0.000210232	0.165625493	22274	N02.BalHet	1	246.10.1	0.488614749
34736	CL246	246	10	94268785	95262824	0.020178955	0.148261218	248	N02.Homozygous	2	246.10.2	0.489447805
34737	CL246	246	10	95264962	135372744	-0.016421163	0.157928175	9557	N02.BalHet	3	246.10.3	0.493831338
34738	CL246	246	11	123495	4228919	-0.037673811	0.1704766	1035	N02.BalHet	1	246.11.1	0.446720621
34739	CL246	246	11	4246299	4701730	-0.062372532	0.169219322	165	N01.UnbalHet	2	246.11.2	0.490940104
34740	CL246	246	11	4705142	37311439	-0.001579004	0.173074664	8217	N02.BalHet	3	246.11.3	0.489788473
34741	CL246	246	11	37315102	38578985	0.1569028	0.187788447	183	N03.Homozygous	4	246.11.4	0.478650128
34742	CL246	246	11	38590795	50074334	0.001892105	0.170778402	2106	N02.BalHet	5	246.11.5	0.484578576
34743	CL246	246	11	50077716	55786930	0.069248321	0.184903328	353	N02.Homozygous	6	246.11.6	0.469075598
34744	CL246	246	11	55809097	62733380	-0.021721648	0.15183268	1270	N02.BalHet	7	246.11.7	0.488872775
34745	CL246	246	11	62740012	62835562	0.1760927	0.072385955	11	N03.Homozygous	8	246.11.8	0.478603289
34746	CL246	246	11	62851987	65484375	-0.03815005	0.151369839	374	N02.BalHet	9	246.11.9	0.48403988
34747	CL246	246	11	65495142	65503633	-0.6503649	0.348490235	5	N01.Homozygous	10	246.11.10	0.469032456
34748	CL246	246	11	65505913	106875420	0.010224229	0.169647496	9076	N02.BalHet	11	246.11.11	0.489362268
34749	CL246	246	11	106882059	117224090	-0.362774102	0.208177844	2236	N01.Homozygous	12	246.11.12	0.489501882
34750	CL246	246	11	117227502	134445626	-0.025047487	0.154831815	4680	N02.BalHet	13	246.11.13	0.488732788
34751	CL246	246	12	21054	20902577	-0.016688692	NA	5413	N02.BalHet	1	246.12.1	0.491306778
34752	CL246	246	12	20902747	21974807	0.05960875	0.273697667	428	N02.Homozygous	2	246.12.2	0.475501989
34753	CL246	246	12	21975236	33626202	-0.001022605	0.16845047	3166	N02.BalHet	3	246.12.3	0.4855867
34754	CL246	246	12	33633178	36233352	0.002725374	0.192938517	123	N02.Homozygous	4	246.12.4	0.479990447
34755	CL246	246	12	36239896	44181286	0.026245156	0.173493296	1600	N02.BalHet	5	246.12.5	0.486271692
34756	CL246	246	12	44185155	44211231	-0.5057597	2.924584529	5	N01.Homozygous	6	246.12.6	0.463591292
34757	CL246	246	12	44217885	46712562	-0.02425773	0.161966443	503	N02.BalHet	7	246.12.7	0.485252679
34758	CL246	246	12	46718203	47247657	-0.0342115	0.184154669	114	N02.Homozygous	8	246.12.8	0.489108133
34759	CL246	246	12	47249136	57294783	-0.037980225	0.153099939	1723	N02.BalHet	9	246.12.9	0.489310263
34760	CL246	246	12	57298541	57593566	0.027817442	0.154221332	65	N02.UnbalHet	10	246.12.10	0.485416072
34761	CL246	246	12	57599418	60066953	0.060929975	0.167318659	372	N02.BalHet	11	246.12.11	0.495823117
34762	CL246	246	12	60067732	60093978	-0.2368952	0.283290534	8	N01.Homozygous	12	246.12.12	0.5
34763	CL246	246	12	60094417	109922384	0.01177864	0.17156635	10323	N02.BalHet	13	246.12.13	0.493109658
34764	CL246	246	12	109929837	111225092	-0.02931101	0.134470023	128	N02.Homozygous	14	246.12.14	0.49639848
34765	CL246	246	12	111244857	132288869	-0.036905553	0.15418179	5359	N02.BalHet	15	246.12.15	0.493423659
34766	CL246	246	13	17922259	19118659	-0.023481833	NA	228	N02.BalHet	1	246.13.1	0.342491475
34767	CL246	246	13	19119594	19236643	-0.3652904	0.187396733	25	N01.Homozygous	2	246.13.2	0.5
34768	CL246	246	13	19275448	40431052	0.004226469	0.170970801	5670	N02.BalHet	3	246.13.3	0.483648296
34769	CL246	246	13	40456110	42187091	-0.385732718	0.210111612	401	N01.Homozygous	4	246.13.4	0.492919766
34770	CL246	246	13	42188295	46959889	-0.01685041	0.161926477	1213	N02.BalHet	5	246.13.5	0.482666343
34771	CL246	246	13	46970415	47092320	0.15827455	0.109380002	28	N04.BalHet	6	246.13.6	0.485106881
34772	CL246	246	13	47093766	47236206	-0.083471905	0.194625064	32	N01.UnbalHet	7	246.13.7	0.479155215
34773	CL246	246	13	47248625	51370869	-0.370749487	0.202464196	825	N01.Homozygous	8	246.13.8	0.487021358
34774	CL246	246	13	51374167	102169811	0.05765021	0.184146697	10944	N02.BalHet	9	246.13.9	0.490547146
34775	CL246	246	13	102172378	102492286	-0.00023524	0.175418419	123	N02.Homozygous	10	246.13.10	0.484025617
34776	CL246	246	13	102492514	114123122	0.003035072	0.164591945	3204	N02.BalHet	11	246.13.11	0.487959113
34777	CL246	246	14	18070422	19381032	-0.106768365	0.236929736	205	N02.Homozygous	1	246.14.1	0.435169932
34778	CL246	246	14	19387587	39722680	0.000254959	0.168215944	4927	N02.BalHet	2	246.14.2	0.484721054
34779	CL246	246	14	39724743	40675306	0.09949734	0.287461699	196	N03.Homozygous	3	246.14.3	0.490370099
34780	CL246	246	14	40679974	40738084	-5.921053	0.598781678	7	DoubleLoss	4	246.14.4	0.474398971
34781	CL246	246	14	40739852	46239184	0.0711584	0.180377398	992	N02.BalHet	5	246.14.5	0.493442421
34782	CL246	246	14	46250914	46907673	0.1208355	0.196810291	119	N03.Homozygous	6	246.14.6	0.484747908
34783	CL246	246	14	46923197	49050184	0.04818675	0.164236987	445	N02.BalHet	7	246.14.7	0.491587935
34784	CL246	246	14	49052346	50162892	-0.37850075	0.204529713	156	N01.Homozygous	8	246.14.8	0.484388761
34785	CL246	246	14	50181639	50246489	-0.267825	0.278439186	12	N01.UnbalHet	9	246.14.9	0.469516995
34786	CL246	246	14	50257874	62777402	0.005262414	0.164593065	3070	N02.BalHet	10	246.14.10	0.491576558
34787	CL246	246	14	62780180	62883952	-0.06497221	0.109570688	29	N01.UnbalHet	11	246.14.11	0.484132224
34788	CL246	246	14	62896438	63830364	-0.01615271	0.157608016	156	N02.Homozygous	12	246.14.12	0.475799477
34789	CL246	246	14	63833352	105450669	-0.02022447	0.171691913	9527	N02.BalHet	13	246.14.13	0.491255302
34790	CL246	246	14	105468205	105735612	-1.903686267	1.848170717	15	DoubleLoss	14	246.14.14	0.493106324
34791	CL246	246	14	105750699	106193970	-0.308720576	0.153276131	38	N01.Homozygous	15	246.14.15	0.495423983
34792	CL246	246	14	106203620	106358708	-0.0417081	0.181997455	36	N02.Homozygous	16	246.14.16	0.477957245
34793	CL246	246	15	18285782	18601221	-0.14535548	NA	35	N01.UnbalHet	1	246.15.1	0.05582509
34794	CL246	246	15	18609537	19631562	-0.1850455	0.213114131	107	N01.UnbalHet	2	246.15.2	0.210067391
34795	CL246	246	15	19633950	20090262	-0.3551204	0.207767452	29	N01.Homozygous	3	246.15.3	0.5
34796	CL246	246	15	20093116	40402597	-0.036800123	0.166963878	4780	N02.BalHet	4	246.15.4	0.482852357
34797	CL246	246	15	40402784	43295410	-0.043027039	0.170446511	366	N02.Homozygous	5	246.15.5	0.49381281
34798	CL246	246	15	43299918	45971609	0.001853955	0.157886581	560	N02.BalHet	6	246.15.6	0.493279101
34799	CL246	246	15	45975580	46596720	0.0232002	0.14542074	117	N02.Homozygous	7	246.15.7	0.480980628
34800	CL246	246	15	46599312	56036075	-0.002175792	0.167218607	2150	N02.BalHet	8	246.15.8	0.489564869
34801	CL246	246	15	56036405	56143090	0.031115955	0.140837361	100	N02.Homozygous	9	246.15.9	0.490302526
34802	CL246	246	15	56143654	59913151	-0.026213185	0.163605472	1078	N02.BalHet	10	246.15.10	0.4893474
34803	CL246	246	15	59917101	60143678	0.1615653	0.143274669	35	N03.Homozygous	11	246.15.11	0.468898551
34804	CL246	246	15	60165428	100320863	-0.02536316	0.160895359	9275	N02.BalHet	12	246.15.12	0.488551641
34805	CL246	246	16	24780	27133938	-0.03193744	0.165807857	6763	N02.BalHet	1	246.16.1	0.485642034
34806	CL246	246	16	27147411	27162850	-0.50952955	0.340268363	6	N01.Homozygous	2	246.16.2	0.495500549
34807	CL246	246	16	27170344	32413490	-0.06527669	0.15923749	743	N02.BalHet	3	246.16.3	0.496663861
34808	CL246	246	16	32415046	35042909	-0.035837745	0.166629544	335	N02.Homozygous	4	246.16.4	0.484652725
34809	CL246	246	16	35043404	69574970	-0.014227147	0.167685374	4600	N02.BalHet	5	246.16.5	0.486435992
34810	CL246	246	16	69583789	69700601	0.04243528	0.109325335	11	N02.UnbalHet	6	246.16.6	0.487907398
34811	CL246	246	16	69704837	88818654	-0.031946051	0.159659753	6358	N02.BalHet	7	246.16.7	0.491698301
34812	CL246	246	17	15521	90429	-0.130462013	NA	30	N02.BalHet	1	246.17.1	0.340438095
34813	CL246	246	17	92146	165764	-0.2568335	0.19018371	35	N01.Homozygous	2	246.17.2	0.036826796
34814	CL246	246	17	167085	41741613	-0.037886836	0.190694242	8549	N02.BalHet	3	246.17.3	0.491435505
34815	CL246	246	17	41755843	42145386	-0.199451	0.138325238	79	N01.Homozygous	4	246.17.4	0.494186883
34816	CL246	246	17	42148466	78653169	-0.022933015	0.158204812	7698	N02.BalHet	5	246.17.5	0.490303605
34817	CL246	246	18	274	42203311	0.004096934	0.172299556	9118	N02.BalHet	1	246.18.1	0.488795414
34818	CL246	246	18	42209699	43075412	-0.00690888	0.176876423	215	N02.Homozygous	2	246.18.2	0.487542592
34819	CL246	246	18	43090010	61860170	-0.009931059	0.157408689	4418	N02.BalHet	3	246.18.3	0.490331999
34820	CL246	246	18	61864894	61884005	-6.192734	3.668484826	5	DoubleLoss	4	246.18.4	0.470419755
34821	CL246	246	18	61885814	74638572	0.033822301	0.172396469	3681	N02.BalHet	5	246.18.5	0.49200781
34822	CL246	246	18	74640795	74701153	-0.1853764	0.307782467	25	N01.UnbalHet	6	246.18.6	0.487011695
34823	CL246	246	18	74702191	76116152	-0.04147654	0.183054829	355	N02.BalHet	7	246.18.7	0.483295613
34824	CL246	246	19	46981	63802440	-0.038680715	0.180973921	11034	N02.BalHet	1	246.19.1	0.488631779
34825	CL246	246	20	11244	61916132	-0.022062263	0.173479266	14957	N02.BalHet	1	246.20.1	0.4914877
34826	CL246	246	20	61917013	62426157	-0.072129315	0.162850709	138	N01.UnbalHet	2	246.20.2	0.497061714
34827	CL246	246	21	9730102	9849404	-0.462262829	0.315561833	7	N01.Homozygous	1	246.21.1	0.5
34828	CL246	246	21	9870617	46935542	0.012674197	0.190080744	8846	N02.BalHet	2	246.21.2	0.490466536
34829	CL246	246	22	14456412	21392612	-0.012659598	0.158400484	1620	N02.BalHet	1	246.22.1	0.481920017
34830	CL246	246	22	21392864	21401228	-0.42543235	0.463398024	6	N01.Homozygous	2	246.22.2	0.43137225
34831	CL246	246	22	21418026	47354194	-0.04375787	0.158343413	6955	N02.BalHet	3	246.22.3	0.489146792
34832	CL246	246	22	47389717	47402193	-0.5035683	0.523827851	5	N01.Homozygous	4	246.22.4	0.5
34833	CL246	246	22	47406678	49052476	-0.037926111	0.157735997	605	N02.BalHet	5	246.22.5	0.482594159
34834	CL246	246	22	49129839	49160941	-0.7210208	0.340166052	5	N01.Homozygous	6	246.22.6	0.443396712
34835	CL246	246	22	49168811	49562479	-0.0719715	0.166958661	88	N02.BalHet	7	246.22.7	0.479626187
34836	CLZ.1	247	1	10004	79632613	-0.026807	0.165943963	16129	N02.BalHet	1	247.1.1	0.479614712
34837	CLZ.1	247	1	79638798	80303364	0.045092857	0.178293608	122	N02.Homozygous	2	247.1.2	0.480276933
34838	CLZ.1	247	1	80305026	102207718	-0.008142893	0.190679385	4708	N02.BalHet	3	247.1.3	0.485022212
34839	CLZ.1	247	1	102216280	103529391	0.016573508	0.30375718	253	N02.Homozygous	4	247.1.4	0.480988612
34840	CLZ.1	247	1	103530366	171970724	-0.030666711	0.17479512	9513	N02.BalHet	5	247.1.5	0.479053853
34841	CLZ.1	247	1	171973017	173280873	-0.009829339	0.167269274	145	N02.Homozygous	6	247.1.6	0.47639483
34842	CLZ.1	247	1	173281230	194617773	-0.002913722	0.16927802	3898	N02.BalHet	7	247.1.7	0.481966049
34843	CLZ.1	247	1	194638055	195462273	0.071854405	0.20247167	108	N03.Homozygous	8	247.1.8	0.482195661
34844	CLZ.1	247	1	195487871	247185943	-0.025185706	0.175824597	12232	N02.BalHet	9	247.1.9	0.480488802
34845	CLZ.1	247	2	8856	50745513	-0.025265853	0.168851532	12326	N02.BalHet	1	247.2.1	0.480060814
34846	CLZ.1	247	2	50749117	50777237	-0.207885106	0.236903598	12	N01.UnbalHet	2	247.2.2	0.481606648
34847	CLZ.1	247	2	50777862	51776071	0.054028173	0.14705374	277	N02.BalHet	3	247.2.3	0.48025583
34848	CLZ.1	247	2	51780103	51780926	-0.41816405	0.310534018	6	N01.Homozygous	4	247.2.4	0.327937769
34849	CLZ.1	247	2	51781199	52756599	0.02779345	0.203097743	290	N02.BalHet	5	247.2.5	0.487924539
34850	CLZ.1	247	2	52759096	53113700	0.031283172	0.157660844	103	N02.Homozygous	6	247.2.6	0.490859294
34851	CLZ.1	247	2	53114879	145221163	-0.015705003	0.175661591	17207	N02.BalHet	7	247.2.7	0.482868402
34852	CLZ.1	247	2	145266141	146018772	0.019020974	0.151248687	122	N02.Homozygous	8	247.2.8	0.473936797
34853	CLZ.1	247	2	146019218	158458700	-0.002721227	0.165891794	2194	N02.BalHet	9	247.2.9	0.479283034
34854	CLZ.1	247	2	158461823	158557050	-0.249612898	0.264844511	21	N01.UnbalHet	10	247.2.10	0.481760337
34855	CLZ.1	247	2	158562977	232365990	-0.011315424	0.168483394	14251	N02.BalHet	11	247.2.11	0.481829975
34856	CLZ.1	247	2	232395868	232413900	-0.5279035	0.177771933	5	N01.Homozygous	12	247.2.12	0.489105844
34857	CLZ.1	247	2	232416981	242692820	-0.03297593	0.161683833	2703	N02.BalHet	13	247.2.13	0.480710634
34858	CLZ.1	247	3	38411	21843055	-0.015299588	NA	6314	N02.BalHet	1	247.3.1	0.483394567
34859	CLZ.1	247	3	21845421	21870091	-0.211226386	0.203591478	16	N01.UnbalHet	2	247.3.2	0.467141378
34860	CLZ.1	247	3	21877981	75535790	-0.014412119	0.16928103	11615	N02.BalHet	3	247.3.3	0.481480678
34861	CLZ.1	247	3	75540548	76005745	-0.034180657	0.167601739	53	N02.UnbalHet	4	247.3.4	0.483767974
34862	CLZ.1	247	3	76009081	172685997	-0.001864298	0.173020802	17154	N02.BalHet	5	247.3.5	0.480335055
34863	CLZ.1	247	3	172691081	172703613	-0.577078336	0.559729317	5	N01.Homozygous	6	247.3.6	0.484895284
34864	CLZ.1	247	3	172708739	181109787	0.009728891	0.164103903	1824	N02.BalHet	7	247.3.7	0.480508096
34865	CLZ.1	247	3	181112208	182704513	-0.012807702	0.216981904	233	N02.Homozygous	8	247.3.8	0.488590717
34866	CLZ.1	247	3	182708440	192548086	-0.022843798	0.155362227	2390	N02.BalHet	9	247.3.9	0.483159106
34867	CLZ.1	247	3	192548615	192551084	-0.46170146	0.240749285	5	N01.Homozygous	10	247.3.10	0.475245728
34868	CLZ.1	247	3	192551282	196233705	-0.040081099	0.257843043	742	N02.BalHet	11	247.3.11	0.481882437
34869	CLZ.1	247	3	196244890	196306379	-0.000329246	0.113728647	15	N02.UnbalHet	12	247.3.12	0.476352437
34870	CLZ.1	247	3	196315229	199402546	-0.048932731	0.16590663	507	N02.BalHet	13	247.3.13	0.483977844
34871	CLZ.1	247	4	7764	48786539	-0.008480093	0.16624369	10661	N02.BalHet	1	247.4.1	0.482122576
34872	CLZ.1	247	4	48796913	52356387	-0.192310393	0.170663312	39	N01.Homozygous	2	247.4.2	0.478276927
34873	CLZ.1	247	4	52363019	59179355	-0.009737278	0.169262691	1305	N02.BalHet	3	247.4.3	0.482193474
34874	CLZ.1	247	4	59180277	59837784	0.082847455	0.197146968	94	N03.Homozygous	4	247.4.4	0.519554368
34875	CLZ.1	247	4	59847184	64350772	0.060107609	0.164494385	692	N02.BalHet	5	247.4.5	0.486799427
34876	CLZ.1	247	4	64380191	64392223	-5.272252833	1.001342242	7	DoubleLoss	6	247.4.6	0.5
34877	CLZ.1	247	4	64398956	69085989	0.03341174	0.178704233	768	N02.BalHet	7	247.4.7	0.481579485
34878	CLZ.1	247	4	69087412	69163188	-0.308817836	0.270250964	23	N01.Homozygous	8	247.4.8	0.481040173
34879	CLZ.1	247	4	69179871	116384821	-0.002421049	0.188013613	8758	N02.BalHet	9	247.4.9	0.482515434
34880	CLZ.1	247	4	116387607	116393377	-0.55804255	0.417824444	4	N01.Homozygous	10	247.4.10	0.475755964
34881	CLZ.1	247	4	116400004	134343586	0.018240078	0.176579508	3114	N02.BalHet	11	247.4.11	0.481025121
34882	CLZ.1	247	4	134346726	134359100	-3.64901884	3.387872898	5	DoubleLoss	12	247.4.12	0.5
34883	CLZ.1	247	4	134371364	191252241	0.002386757	0.200830436	11342	N02.BalHet	13	247.4.13	0.480312298
34884	CLZ.1	247	5	73747	6612304	-0.017405508	NA	1936	N02.BalHet	1	247.5.1	0.461612007
34885	CLZ.1	247	5	6612468	6698016	-0.032748103	0.229527521	38	N02.UnbalHet	2	247.5.2	0.47562569
34886	CLZ.1	247	5	6709161	21406541	-0.007018742	0.177491495	3373	N02.BalHet	3	247.5.3	0.481054929
34887	CLZ.1	247	5	21409372	22007146	0.036386557	0.191034532	122	N02.Homozygous	4	247.5.4	0.475342177
34888	CLZ.1	247	5	22018870	22219855	0.069046832	0.214305518	21	N02.UnbalHet	5	247.5.5	0.480802837
34889	CLZ.1	247	5	22229724	23543388	0.044578588	0.16743562	249	N02.BalHet	6	247.5.6	0.475830606
34890	CLZ.1	247	5	23548402	24577539	0.077440022	0.164630938	157	N03.UnbalHet	7	247.5.7	0.472402403
34891	CLZ.1	247	5	24585373	69111519	-0.00466957	0.170766547	8328	N02.BalHet	8	247.5.8	0.483364715
34892	CLZ.1	247	5	69114384	70700419	0.002542323	0.235959639	262	N02.Homozygous	9	247.5.9	0.488917525
34893	CLZ.1	247	5	70702961	109766970	-0.001538887	0.179192817	7369	N02.BalHet	10	247.5.10	0.48232878
34894	CLZ.1	247	5	109773499	110555564	0.050051428	0.144449217	141	N02.Homozygous	11	247.5.11	0.488031561
34895	CLZ.1	247	5	110565251	151494364	-0.026246099	0.182703075	8637	N02.BalHet	12	247.5.12	0.481211166
34896	CLZ.1	247	5	151495149	151499003	-5.853978556	0.942320549	9	DoubleLoss	13	247.5.13	0.489995649
